,OFFICER_USED_FORCE
54003,False
54004,False
54005,True
54006,True
54007,True
54008,True
54009,True
54010,True
54011,False
54012,False
54013,False
54014,True
54015,False
54016,False
54017,False
54018,False
54019,False
54020,False
54021,False
54022,False
54023,False
54024,False
54025,True
54026,False
54027,False
54028,True
54029,False
54030,False
54031,False
54032,False
54033,False
54034,True
54035,True
54036,False
54037,False
54038,False
54039,True
54040,False
54041,False
54042,False
54043,True
54044,True
54045,False
54046,False
54047,True
54048,True
54049,True
54050,True
54051,True
54052,False
54053,True
54054,False
54055,False
54056,False
54057,True
54058,False
54059,True
54060,False
54061,False
54062,False
54063,False
54064,False
54065,True
54066,False
54067,False
54068,True
54069,True
54070,False
54071,False
54072,False
54073,True
54074,False
54075,False
54076,True
54077,False
54078,False
54079,False
54080,True
54081,True
54082,False
54083,False
54084,False
54085,True
54086,False
54087,False
54088,False
54089,False
54090,True
54091,False
54092,False
54093,False
54094,False
54095,True
54096,False
54097,False
54098,False
54099,False
54100,False
54101,True
54102,True
54103,False
54104,False
54105,False
54106,False
54107,False
54108,False
54109,False
54110,True
54111,False
54112,False
54113,False
54114,False
54115,False
54116,False
54117,False
54118,True
54119,True
54120,False
54121,True
54122,False
54123,True
54124,False
54125,False
54126,True
54127,False
54128,False
54129,False
54130,False
54131,False
54132,False
54133,False
54134,True
54135,False
54136,False
54137,False
54138,False
54139,False
54140,True
54141,False
54142,False
54143,False
54144,True
54145,True
54146,False
54147,True
54148,False
54149,True
54150,False
54151,False
54152,False
54153,False
54154,False
54155,True
54156,False
54157,False
54158,False
54159,False
54160,False
54161,False
54162,False
54163,False
54164,False
54165,False
54166,True
54167,True
54168,True
54169,False
54170,False
54171,False
54172,True
54173,False
54174,True
54175,True
54176,False
54177,False
54178,True
54179,False
54180,False
54181,False
54182,False
54183,False
54184,False
54185,False
54186,False
54187,False
54188,False
54189,False
54190,False
54191,False
54192,False
54193,False
54194,False
54195,False
54196,False
54197,False
54198,False
54199,False
54200,False
54201,False
54202,False
54203,False
54204,True
54205,False
54206,False
54207,False
54208,False
54209,False
54210,False
54211,False
54212,False
54213,True
54214,False
54215,False
54216,False
54217,True
54218,False
54219,False
54220,False
54221,True
54222,True
54223,False
54224,True
54225,False
54226,False
54227,False
54228,False
54229,False
54230,False
54231,False
54232,False
54233,False
54234,False
54235,False
54236,False
54237,False
54238,False
54239,False
54240,True
54241,False
54242,False
54243,False
54244,True
54245,False
54246,True
54247,False
54248,False
54249,False
54250,False
54251,False
54252,False
54253,False
54254,False
54255,False
54256,True
54257,True
54258,False
54259,False
54260,False
54261,True
54262,False
54263,True
54264,True
54265,False
54266,True
54267,True
54268,True
54269,False
54270,True
54271,False
54272,True
54273,False
54274,False
54275,False
54276,False
54277,True
54278,True
54279,True
54280,True
54281,False
54282,False
54283,True
54284,False
54285,False
54286,False
54287,True
54288,False
54289,False
54290,False
54291,False
54292,False
54293,False
54294,False
54295,False
54296,True
54297,False
54298,False
54299,False
54300,True
54301,True
54302,True
54303,True
54304,True
54305,True
54306,True
54307,False
54308,False
54309,True
54310,True
54311,False
54312,True
54313,False
54314,False
54315,False
54316,False
54317,False
54318,True
54319,True
54320,False
54321,False
54322,False
54323,False
54324,True
54325,False
54326,False
54327,False
54328,False
54329,False
54330,True
54331,False
54332,False
54333,False
54334,False
54335,False
54336,False
54337,False
54338,False
54339,False
54340,False
54341,False
54342,True
54343,True
54344,False
54345,False
54346,False
54347,True
54348,False
54349,False
54350,False
54351,False
54352,False
54353,False
54354,False
54355,False
54356,False
54357,False
54358,False
54359,False
54360,False
54361,False
54362,True
54363,False
54364,True
54365,True
54366,False
54367,True
54368,False
54369,False
54370,False
54371,True
54372,True
54373,False
54374,False
54375,False
54376,False
54377,False
54378,False
54379,False
54380,False
54381,False
54382,False
54383,False
54384,False
54385,False
54386,True
54387,False
54388,True
54389,False
54390,False
54391,True
54392,False
54393,True
54394,True
54395,False
54396,False
54397,False
54398,False
54399,False
54400,False
54401,True
54402,False
54403,True
54404,False
54405,False
54406,False
54407,False
54408,False
54409,True
54410,False
54411,True
54412,False
54413,False
54414,False
54415,False
54416,False
54417,True
54418,False
54419,False
54420,False
54421,True
54422,True
54423,True
54424,False
54425,False
54426,False
54427,True
54428,True
54429,False
54430,False
54431,True
54432,False
54433,False
54434,True
54435,False
54436,False
54437,False
54438,True
54439,False
54440,False
54441,False
54442,False
54443,True
54444,False
54445,False
54446,False
54447,False
54448,True
54449,False
54450,True
54451,False
54452,False
54453,False
54454,False
54455,False
54456,False
54457,False
54458,False
54459,False
54460,True
54461,False
54462,True
54463,False
54464,False
54465,False
54466,False
54467,False
54468,True
54469,False
54470,True
54471,True
54472,True
54473,False
54474,False
54475,True
54476,False
54477,True
54478,True
54479,False
54480,False
54481,False
54482,True
54483,False
54484,True
54485,True
54486,True
54487,False
54488,False
54489,False
54490,False
54491,False
54492,False
54493,False
54494,False
54495,True
54496,True
54497,False
54498,False
54499,False
54500,False
54501,False
54502,False
54503,False
54504,False
54505,True
54506,True
54507,False
54508,True
54509,True
54510,False
54511,False
54512,False
54513,False
54514,False
54515,False
54516,True
54517,False
54518,False
54519,False
54520,False
54521,True
54522,False
54523,False
54524,True
54525,True
54526,False
54527,False
54528,False
54529,False
54530,False
54531,True
54532,False
54533,False
54534,True
54535,False
54536,False
54537,False
54538,False
54539,False
54540,True
54541,False
54542,False
54543,False
54544,True
54545,False
54546,False
54547,False
54548,False
54549,False
54550,False
54551,False
54552,False
54553,True
54554,True
54555,True
54556,True
54557,True
54558,False
54559,False
54560,False
54561,False
54562,False
54563,False
54564,True
54565,True
54566,True
54567,False
54568,False
54569,False
54570,True
54571,False
54572,False
54573,False
54574,False
54575,False
54576,False
54577,False
54578,False
54579,False
54580,False
54581,False
54582,False
54583,False
54584,False
54585,True
54586,False
54587,True
54588,False
54589,False
54590,False
54591,False
54592,False
54593,False
54594,False
54595,True
54596,False
54597,False
54598,True
54599,False
54600,False
54601,False
54602,False
54603,False
54604,False
54605,True
54606,True
54607,False
54608,False
54609,True
54610,False
54611,True
54612,False
54613,False
54614,True
54615,False
54616,False
54617,False
54618,False
54619,False
54620,True
54621,False
54622,True
54623,False
54624,False
54625,False
54626,False
54627,False
54628,False
54629,True
54630,True
54631,False
54632,True
54633,False
54634,True
54635,True
54636,False
54637,False
54638,False
54639,True
54640,True
54641,False
54642,False
54643,False
54644,False
54645,False
54646,False
54647,False
54648,False
54649,False
54650,True
54651,False
54652,False
54653,True
54654,False
54655,True
54656,False
54657,False
54658,True
54659,True
54660,False
54661,False
54662,False
54663,False
54664,False
54665,True
54666,False
54667,False
54668,False
54669,False
54670,False
54671,False
54672,True
54673,True
54674,False
54675,True
54676,True
54677,False
54678,False
54679,True
54680,True
54681,False
54682,True
54683,False
54684,False
54685,False
54686,False
54687,True
54688,False
54689,True
54690,True
54691,False
54692,False
54693,False
54694,False
54695,False
54696,False
54697,True
54698,True
54699,False
54700,False
54701,False
54702,False
54703,False
54704,True
54705,False
54706,False
54707,True
54708,False
54709,False
54710,False
54711,True
54712,False
54713,False
54714,False
54715,False
54716,True
54717,False
54718,False
54719,False
54720,True
54721,False
54722,False
54723,False
54724,False
54725,False
54726,True
54727,False
54728,False
54729,False
54730,True
54731,False
54732,False
54733,False
54734,False
54735,False
54736,False
54737,False
54738,False
54739,False
54740,False
54741,False
54742,False
54743,False
54744,False
54745,False
54746,False
54747,False
54748,False
54749,False
54750,False
54751,False
54752,True
54753,True
54754,False
54755,True
54756,False
54757,False
54758,True
54759,True
54760,False
54761,False
54762,False
54763,False
54764,True
54765,False
54766,True
54767,False
54768,False
54769,False
54770,False
54771,True
54772,False
54773,False
54774,False
54775,False
54776,False
54777,False
54778,False
54779,False
54780,False
54781,False
54782,False
54783,False
54784,True
54785,True
54786,False
54787,False
54788,False
54789,False
54790,False
54791,False
54792,False
54793,True
54794,False
54795,False
54796,False
54797,False
54798,False
54799,False
54800,True
54801,False
54802,True
54803,True
54804,True
54805,False
54806,False
54807,False
54808,False
54809,False
54810,True
54811,False
54812,False
54813,False
54814,True
54815,False
54816,False
54817,True
54818,False
54819,False
54820,False
54821,True
54822,False
54823,False
54824,True
54825,False
54826,False
54827,False
54828,False
54829,False
54830,True
54831,False
54832,False
54833,False
54834,True
54835,False
54836,False
54837,True
54838,False
54839,False
54840,False
54841,False
54842,False
54843,False
54844,False
54845,True
54846,False
54847,False
54848,True
54849,False
54850,False
54851,False
54852,False
54853,False
54854,False
54855,True
54856,False
54857,False
54858,True
54859,True
54860,False
54861,False
54862,False
54863,False
54864,True
54865,False
54866,True
54867,False
54868,False
54869,False
54870,True
54871,False
54872,False
54873,False
54874,True
54875,False
54876,False
54877,False
54878,False
54879,False
54880,True
54881,False
54882,False
54883,False
54884,True
54885,False
54886,False
54887,False
54888,True
54889,False
54890,False
54891,False
54892,True
54893,True
54894,False
54895,False
54896,False
54897,False
54898,True
54899,False
54900,False
54901,False
54902,False
54903,False
54904,False
54905,True
54906,False
54907,False
54908,False
54909,False
54910,True
54911,False
54912,False
54913,False
54914,False
54915,False
54916,True
54917,False
54918,False
54919,False
54920,False
54921,True
54922,False
54923,False
54924,False
54925,False
54926,True
54927,False
54928,False
54929,False
54930,False
54931,False
54932,False
54933,False
54934,False
54935,False
54936,True
54937,True
54938,False
54939,False
54940,False
54941,True
54942,False
54943,False
54944,False
54945,False
54946,False
54947,False
54948,False
54949,False
54950,False
54951,False
54952,False
54953,False
54954,False
54955,False
54956,False
54957,False
54958,False
54959,False
54960,False
54961,False
54962,False
54963,True
54964,False
54965,False
54966,False
54967,False
54968,False
54969,False
54970,False
54971,False
54972,False
54973,False
54974,False
54975,False
54976,False
54977,False
54978,False
54979,False
54980,False
54981,False
54982,False
54983,True
54984,False
54985,False
54986,True
54987,False
54988,False
54989,True
54990,False
54991,False
54992,False
54993,False
54994,False
54995,False
54996,True
54997,False
54998,False
54999,True
55000,True
55001,True
55002,True
55003,True
55004,True
55005,False
55006,False
55007,False
55008,True
55009,False
55010,False
55011,False
55012,False
55013,False
55014,False
55015,False
55016,True
55017,False
55018,False
55019,False
55020,False
55021,False
55022,False
55023,False
55024,False
55025,True
55026,False
55027,True
55028,True
55029,False
55030,False
55031,False
55032,True
55033,False
55034,False
55035,True
55036,True
55037,False
